,lon,lat,alt
2019-08-05 13:22:22,-123.0848430000,48.7017100000,0
2019-08-05 13:22:23,-123.0848470000,48.7016900000,0
2019-08-05 13:22:24,-123.0848500000,48.7016680000,0
2019-08-05 13:22:25,-123.0848530000,48.7016470000,0
2019-08-05 13:22:26,-123.0848570000,48.7016270000,0
2019-08-05 13:22:27,-123.0848600000,48.7016050000,0
2019-08-05 13:22:28,-123.0848630000,48.7015830000,0
2019-08-05 13:22:29,-123.0848680000,48.7015620000,0
2019-08-05 13:22:30,-123.0848720000,48.7015400000,0
2019-08-05 13:22:31,-123.0848770000,48.7015180000,0
2019-08-05 13:22:32,-123.0848800000,48.7014970000,0
2019-08-05 13:22:33,-123.0848820000,48.7014770000,0
2019-08-05 13:22:34,-123.0848850000,48.7014550000,0
2019-08-05 13:22:35,-123.0848880000,48.7014330000,0
2019-08-05 13:22:36,-123.0848900000,48.7014120000,0
2019-08-05 13:22:37,-123.0848930000,48.7013900000,0
2019-08-05 13:22:38,-123.0848970000,48.7013680000,0
2019-08-05 13:22:39,-123.0848980000,48.7013470000,0
2019-08-05 13:22:40,-123.0849020000,48.7013250000,0
2019-08-05 13:22:41,-123.0849050000,48.7013030000,0
2019-08-05 13:22:42,-123.0849070000,48.7012820000,0
2019-08-05 13:22:43,-123.0849100000,48.7012600000,0
2019-08-05 13:22:44,-123.0849130000,48.7012370000,0
2019-08-05 13:22:45,-123.0849150000,48.7012170000,0
2019-08-05 13:22:46,-123.0849170000,48.7011950000,0
2019-08-05 13:22:47,-123.0849200000,48.7011730000,0
2019-08-05 13:22:48,-123.0849230000,48.7011520000,0
2019-08-05 13:22:49,-123.0849250000,48.7011300000,0
2019-08-05 13:22:50,-123.0849280000,48.7011080000,0
2019-08-05 13:22:51,-123.0849320000,48.7010870000,0
2019-08-05 13:22:52,-123.0849350000,48.7010670000,0
2019-08-05 13:22:53,-123.0849370000,48.7010450000,0
2019-08-05 13:22:54,-123.0849400000,48.7010230000,0
2019-08-05 13:22:55,-123.0849430000,48.7010020000,0
2019-08-05 13:22:56,-123.0849470000,48.7009800000,0
2019-08-05 13:22:57,-123.0849500000,48.7009600000,0
2019-08-05 13:22:58,-123.0849530000,48.7009400000,0
2019-08-05 13:22:59,-123.0849570000,48.7009180000,0
2019-08-05 13:23:00,-123.0849580000,48.7008980000,0
2019-08-05 13:23:01,-123.0849600000,48.7008770000,0
2019-08-05 13:23:02,-123.0849620000,48.7008570000,0
2019-08-05 13:23:03,-123.0849630000,48.7008370000,0
2019-08-05 13:23:04,-123.0849650000,48.7008150000,0
2019-08-05 13:23:05,-123.0849670000,48.7007950000,0
2019-08-05 13:23:06,-123.0849700000,48.7007730000,0
2019-08-05 13:23:07,-123.0849720000,48.7007520000,0
2019-08-05 13:23:08,-123.0849730000,48.7007300000,0
2019-08-05 13:23:09,-123.0849750000,48.7007100000,0
2019-08-05 13:23:10,-123.0849780000,48.7006880000,0
2019-08-05 13:23:11,-123.0849800000,48.7006670000,0
2019-08-05 13:23:12,-123.0849820000,48.7006450000,0
2019-08-05 13:23:13,-123.0849850000,48.7006250000,0
2019-08-05 13:23:14,-123.0849870000,48.7006030000,0
2019-08-05 13:23:15,-123.0849880000,48.7005820000,0
2019-08-05 13:23:16,-123.0849900000,48.7005600000,0
2019-08-05 13:23:17,-123.0849920000,48.7005400000,0
2019-08-05 13:23:18,-123.0849930000,48.7005180000,0
2019-08-05 13:23:19,-123.0849950000,48.7004980000,0
2019-08-05 13:23:20,-123.0849950000,48.7004770000,0
2019-08-05 13:23:21,-123.0849950000,48.7004570000,0
2019-08-05 13:23:22,-123.0849930000,48.7004350000,0
2019-08-05 13:23:23,-123.0849930000,48.7004150000,0
2019-08-05 13:23:24,-123.0849930000,48.7003930000,0
2019-08-05 13:23:25,-123.0849930000,48.7003730000,0
2019-08-05 13:23:26,-123.0849930000,48.7003530000,0
2019-08-05 13:23:27,-123.0849920000,48.7003320000,0
2019-08-05 13:23:28,-123.0849920000,48.7003120000,0
2019-08-05 13:23:29,-123.0849920000,48.7002900000,0
2019-08-05 13:23:30,-123.0849920000,48.7002700000,0
2019-08-05 13:23:31,-123.0849920000,48.7002480000,0
2019-08-05 13:23:32,-123.0849920000,48.7002270000,0
2019-08-05 13:23:33,-123.0849930000,48.7002030000,0
2019-08-05 13:23:34,-123.0849930000,48.7001820000,0
2019-08-05 13:23:35,-123.0849950000,48.7001600000,0
2019-08-05 13:23:36,-123.0849950000,48.7001380000,0
2019-08-05 13:23:37,-123.0849970000,48.7001170000,0
2019-08-05 13:23:38,-123.0849970000,48.7000950000,0
2019-08-05 13:23:39,-123.0849980000,48.7000730000,0
2019-08-05 13:23:40,-123.0850000000,48.7000520000,0
2019-08-05 13:23:41,-123.0850020000,48.7000300000,0
2019-08-05 13:23:42,-123.0850030000,48.7000080000,0
2019-08-05 13:23:43,-123.0850070000,48.6999870000,0
2019-08-05 13:23:44,-123.0850080000,48.6999630000,0
2019-08-05 13:23:45,-123.0850120000,48.6999420000,0
2019-08-05 13:23:46,-123.0850130000,48.6999220000,0
2019-08-05 13:23:47,-123.0850150000,48.6999000000,0
2019-08-05 13:23:48,-123.0850180000,48.6998780000,0
2019-08-05 13:23:49,-123.0850220000,48.6998570000,0
2019-08-05 13:23:50,-123.0850250000,48.6998350000,0
2019-08-05 13:23:51,-123.0850280000,48.6998130000,0
2019-08-05 13:23:52,-123.0850320000,48.6997920000,0
2019-08-05 13:23:53,-123.0850350000,48.6997700000,0
2019-08-05 13:23:54,-123.0850380000,48.6997480000,0
2019-08-05 13:23:55,-123.0850420000,48.6997270000,0
2019-08-05 13:23:56,-123.0850470000,48.6997050000,0
2019-08-05 13:23:57,-123.0850500000,48.6996830000,0
2019-08-05 13:23:58,-123.0850550000,48.6996620000,0
2019-08-05 13:23:59,-123.0850620000,48.6996400000,0
2019-08-05 13:24:00,-123.0850680000,48.6996180000,0
2019-08-05 13:24:01,-123.0850750000,48.6995970000,0
2019-08-05 13:24:02,-123.0850820000,48.6995750000,0
2019-08-05 13:24:03,-123.0850880000,48.6995530000,0
2019-08-05 13:24:04,-123.0850950000,48.6995320000,0
2019-08-05 13:24:05,-123.0851030000,48.6995080000,0
2019-08-05 13:24:06,-123.0851120000,48.6994870000,0
2019-08-05 13:24:07,-123.0851200000,48.6994670000,0
2019-08-05 13:24:08,-123.0851280000,48.6994430000,0
2019-08-05 13:24:09,-123.0851370000,48.6994230000,0
2019-08-05 13:24:10,-123.0851470000,48.6994020000,0
2019-08-05 13:24:11,-123.0851550000,48.6993800000,0
2019-08-05 13:24:12,-123.0851630000,48.6993580000,0
2019-08-05 13:24:13,-123.0851720000,48.6993370000,0
2019-08-05 13:24:14,-123.0851800000,48.6993150000,0
2019-08-05 13:24:15,-123.0851870000,48.6992930000,0
2019-08-05 13:24:16,-123.0851950000,48.6992720000,0
2019-08-05 13:24:17,-123.0852020000,48.6992520000,0
2019-08-05 13:24:18,-123.0852080000,48.6992300000,0
2019-08-05 13:24:19,-123.0852150000,48.6992080000,0
2019-08-05 13:24:20,-123.0852220000,48.6991870000,0
2019-08-05 13:24:21,-123.0852270000,48.6991670000,0
2019-08-05 13:24:22,-123.0852320000,48.6991450000,0
2019-08-05 13:24:23,-123.0852370000,48.6991230000,0
2019-08-05 13:24:24,-123.0852420000,48.6991020000,0
2019-08-05 13:24:25,-123.0852450000,48.6990800000,0
2019-08-05 13:24:26,-123.0852480000,48.6990580000,0
2019-08-05 13:24:27,-123.0852520000,48.6990380000,0
2019-08-05 13:24:28,-123.0852550000,48.6990150000,0
2019-08-05 13:24:29,-123.0852580000,48.6989930000,0
2019-08-05 13:24:30,-123.0852620000,48.6989720000,0
2019-08-05 13:24:31,-123.0852630000,48.6989480000,0
2019-08-05 13:24:32,-123.0852670000,48.6989270000,0
2019-08-05 13:24:33,-123.0852700000,48.6989050000,0
2019-08-05 13:24:34,-123.0852720000,48.6988820000,0
2019-08-05 13:24:35,-123.0852730000,48.6988600000,0
2019-08-05 13:24:36,-123.0852770000,48.6988370000,0
2019-08-05 13:24:37,-123.0852800000,48.6988150000,0
2019-08-05 13:24:38,-123.0852820000,48.6987930000,0
2019-08-05 13:24:39,-123.0852830000,48.6987720000,0
2019-08-05 13:24:40,-123.0852870000,48.6987500000,0
2019-08-05 13:24:41,-123.0852880000,48.6987280000,0
2019-08-05 13:24:42,-123.0852900000,48.6987070000,0
2019-08-05 13:24:43,-123.0852900000,48.6986850000,0
2019-08-05 13:24:44,-123.0852920000,48.6986630000,0
2019-08-05 13:24:45,-123.0852930000,48.6986420000,0
2019-08-05 13:24:46,-123.0852930000,48.6986200000,0
2019-08-05 13:24:47,-123.0852950000,48.6985980000,0
2019-08-05 13:24:48,-123.0852970000,48.6985770000,0
2019-08-05 13:24:49,-123.0852970000,48.6985550000,0
2019-08-05 13:24:50,-123.0852980000,48.6985330000,0
2019-08-05 13:24:51,-123.0852980000,48.6985120000,0
2019-08-05 13:24:52,-123.0853000000,48.6984900000,0
2019-08-05 13:24:53,-123.0853020000,48.6984680000,0
2019-08-05 13:24:54,-123.0853020000,48.6984470000,0
2019-08-05 13:24:55,-123.0853020000,48.6984250000,0
2019-08-05 13:24:56,-123.0853030000,48.6984030000,0
2019-08-05 13:24:57,-123.0853030000,48.6983800000,0
2019-08-05 13:24:58,-123.0853030000,48.6983580000,0
2019-08-05 13:24:59,-123.0853030000,48.6983370000,0
2019-08-05 13:25:00,-123.0853030000,48.6983150000,0
2019-08-05 13:25:01,-123.0853030000,48.6982920000,0
2019-08-05 13:25:02,-123.0853050000,48.6982700000,0
2019-08-05 13:25:03,-123.0853050000,48.6982500000,0
2019-08-05 13:25:04,-123.0853030000,48.6982280000,0
2019-08-05 13:25:05,-123.0853020000,48.6982070000,0
2019-08-05 13:25:06,-123.0853000000,48.6981870000,0
2019-08-05 13:25:07,-123.0852980000,48.6981650000,0
2019-08-05 13:25:08,-123.0852980000,48.6981450000,0
2019-08-05 13:25:09,-123.0852980000,48.6981230000,0
2019-08-05 13:25:10,-123.0852980000,48.6981020000,0
2019-08-05 13:25:11,-123.0852980000,48.6980800000,0
2019-08-05 13:25:12,-123.0852980000,48.6980580000,0
2019-08-05 13:25:13,-123.0852980000,48.6980370000,0
2019-08-05 13:25:14,-123.0852970000,48.6980150000,0
2019-08-05 13:25:15,-123.0852950000,48.6979930000,0
2019-08-05 13:25:16,-123.0852930000,48.6979730000,0
2019-08-05 13:25:17,-123.0852920000,48.6979520000,0
2019-08-05 13:25:18,-123.0852880000,48.6979300000,0
2019-08-05 13:25:19,-123.0852870000,48.6979100000,0
2019-08-05 13:25:20,-123.0852850000,48.6978880000,0
2019-08-05 13:25:21,-123.0852850000,48.6978670000,0
2019-08-05 13:25:22,-123.0852830000,48.6978450000,0
2019-08-05 13:25:23,-123.0852800000,48.6978230000,0
2019-08-05 13:25:24,-123.0852780000,48.6978020000,0
2019-08-05 13:25:25,-123.0852750000,48.6977800000,0
2019-08-05 13:25:26,-123.0852720000,48.6977580000,0
2019-08-05 13:25:27,-123.0852700000,48.6977380000,0
2019-08-05 13:25:28,-123.0852680000,48.6977170000,0
2019-08-05 13:25:29,-123.0852670000,48.6976950000,0
2019-08-05 13:25:30,-123.0852670000,48.6976730000,0
2019-08-05 13:25:31,-123.0852670000,48.6976500000,0
2019-08-05 13:25:32,-123.0852670000,48.6976280000,0
2019-08-05 13:25:33,-123.0852670000,48.6976070000,0
2019-08-05 13:25:34,-123.0852680000,48.6975830000,0
2019-08-05 13:25:35,-123.0852700000,48.6975620000,0
2019-08-05 13:25:36,-123.0852730000,48.6975380000,0
2019-08-05 13:25:37,-123.0852770000,48.6975170000,0
2019-08-05 13:25:38,-123.0852800000,48.6974950000,0
2019-08-05 13:25:39,-123.0852820000,48.6974730000,0
2019-08-05 13:25:40,-123.0852830000,48.6974520000,0
2019-08-05 13:25:41,-123.0852850000,48.6974300000,0
2019-08-05 13:25:42,-123.0852880000,48.6974070000,0
2019-08-05 13:25:43,-123.0852900000,48.6973850000,0
2019-08-05 13:25:44,-123.0852930000,48.6973630000,0
2019-08-05 13:25:45,-123.0852980000,48.6973420000,0
2019-08-05 13:25:46,-123.0853020000,48.6973200000,0
2019-08-05 13:25:47,-123.0853070000,48.6972970000,0
2019-08-05 13:25:48,-123.0853100000,48.6972750000,0
2019-08-05 13:25:49,-123.0853130000,48.6972530000,0
2019-08-05 13:25:50,-123.0853180000,48.6972320000,0
2019-08-05 13:25:51,-123.0853230000,48.6972080000,0
2019-08-05 13:25:52,-123.0853270000,48.6971870000,0
2019-08-05 13:25:53,-123.0853330000,48.6971650000,0
2019-08-05 13:25:54,-123.0853380000,48.6971430000,0
2019-08-05 13:25:55,-123.0853430000,48.6971220000,0
2019-08-05 13:25:56,-123.0853480000,48.6970980000,0
2019-08-05 13:25:57,-123.0853530000,48.6970770000,0
2019-08-05 13:25:58,-123.0853580000,48.6970530000,0
2019-08-05 13:25:59,-123.0853650000,48.6970320000,0
2019-08-05 13:26:00,-123.0853720000,48.6970100000,0
2019-08-05 13:26:01,-123.0853780000,48.6969880000,0
2019-08-05 13:26:02,-123.0853850000,48.6969650000,0
2019-08-05 13:26:03,-123.0853920000,48.6969430000,0
2019-08-05 13:26:04,-123.0853980000,48.6969220000,0
2019-08-05 13:26:05,-123.0854030000,48.6969000000,0
2019-08-05 13:26:06,-123.0854100000,48.6968770000,0
2019-08-05 13:26:07,-123.0854170000,48.6968550000,0
2019-08-05 13:26:08,-123.0854230000,48.6968330000,0
2019-08-05 13:26:09,-123.0854280000,48.6968120000,0
2019-08-05 13:26:10,-123.0854330000,48.6967900000,0
2019-08-05 13:26:11,-123.0854380000,48.6967680000,0
2019-08-05 13:26:12,-123.0854420000,48.6967480000,0
2019-08-05 13:26:13,-123.0854470000,48.6967270000,0
2019-08-05 13:26:14,-123.0854500000,48.6967050000,0
2019-08-05 13:26:15,-123.0854530000,48.6966830000,0
2019-08-05 13:26:16,-123.0854580000,48.6966620000,0
2019-08-05 13:26:17,-123.0854620000,48.6966400000,0
2019-08-05 13:26:18,-123.0854630000,48.6966180000,0
2019-08-05 13:26:19,-123.0854650000,48.6965980000,0
2019-08-05 13:26:20,-123.0854680000,48.6965770000,0
2019-08-05 13:26:21,-123.0854680000,48.6965550000,0
2019-08-05 13:26:22,-123.0854680000,48.6965350000,0
2019-08-05 13:26:23,-123.0854670000,48.6965130000,0
2019-08-05 13:26:24,-123.0854650000,48.6964930000,0
2019-08-05 13:26:25,-123.0854630000,48.6964730000,0
2019-08-05 13:26:26,-123.0854600000,48.6964530000,0
2019-08-05 13:26:27,-123.0854550000,48.6964330000,0
2019-08-05 13:26:28,-123.0854480000,48.6964150000,0
2019-08-05 13:26:29,-123.0854400000,48.6963970000,0
2019-08-05 13:26:30,-123.0854300000,48.6963780000,0
2019-08-05 13:26:31,-123.0854220000,48.6963620000,0
2019-08-05 13:26:32,-123.0854100000,48.6963450000,0
2019-08-05 13:26:33,-123.0854000000,48.6963280000,0
2019-08-05 13:26:34,-123.0853880000,48.6963130000,0
2019-08-05 13:26:35,-123.0853750000,48.6963000000,0
2019-08-05 13:26:36,-123.0853600000,48.6962870000,0
2019-08-05 13:26:37,-123.0853450000,48.6962750000,0
2019-08-05 13:26:38,-123.0853280000,48.6962630000,0
2019-08-05 13:26:39,-123.0853120000,48.6962530000,0
2019-08-05 13:26:40,-123.0852930000,48.6962430000,0
2019-08-05 13:26:41,-123.0852730000,48.6962330000,0
2019-08-05 13:26:42,-123.0852550000,48.6962230000,0
2019-08-05 13:26:43,-123.0852350000,48.6962120000,0
2019-08-05 13:26:44,-123.0852170000,48.6962020000,0
2019-08-05 13:26:45,-123.0851970000,48.6961920000,0
2019-08-05 13:26:46,-123.0851770000,48.6961830000,0
2019-08-05 13:26:47,-123.0851550000,48.6961730000,0
2019-08-05 13:26:48,-123.0851350000,48.6961650000,0
2019-08-05 13:26:49,-123.0851150000,48.6961580000,0
2019-08-05 13:26:50,-123.0850930000,48.6961520000,0
2019-08-05 13:26:51,-123.0850730000,48.6961470000,0
2019-08-05 13:26:52,-123.0850520000,48.6961400000,0
2019-08-05 13:26:53,-123.0850300000,48.6961370000,0
2019-08-05 13:26:54,-123.0850100000,48.6961330000,0
2019-08-05 13:26:55,-123.0849880000,48.6961320000,0
2019-08-05 13:26:56,-123.0849670000,48.6961300000,0
2019-08-05 13:26:57,-123.0849450000,48.6961280000,0
2019-08-05 13:26:58,-123.0849230000,48.6961280000,0
2019-08-05 13:26:59,-123.0849020000,48.6961270000,0
2019-08-05 13:27:00,-123.0848800000,48.6961270000,0
2019-08-05 13:27:01,-123.0848580000,48.6961270000,0
2019-08-05 13:27:02,-123.0848370000,48.6961270000,0
2019-08-05 13:27:03,-123.0848130000,48.6961270000,0
2019-08-05 13:27:04,-123.0847920000,48.6961280000,0
2019-08-05 13:27:05,-123.0847700000,48.6961300000,0
2019-08-05 13:27:06,-123.0847480000,48.6961300000,0
2019-08-05 13:27:07,-123.0847270000,48.6961300000,0
2019-08-05 13:27:08,-123.0847030000,48.6961320000,0
2019-08-05 13:27:09,-123.0846820000,48.6961330000,0
2019-08-05 13:27:10,-123.0846600000,48.6961330000,0
2019-08-05 13:27:11,-123.0846380000,48.6961350000,0
2019-08-05 13:27:12,-123.0846170000,48.6961350000,0
2019-08-05 13:27:13,-123.0845950000,48.6961370000,0
2019-08-05 13:27:14,-123.0845720000,48.6961380000,0
2019-08-05 13:27:15,-123.0845500000,48.6961400000,0
2019-08-05 13:27:16,-123.0845280000,48.6961420000,0
2019-08-05 13:27:17,-123.0845080000,48.6961430000,0
2019-08-05 13:27:18,-123.0844870000,48.6961450000,0
2019-08-05 13:27:19,-123.0844650000,48.6961470000,0
2019-08-05 13:27:20,-123.0844430000,48.6961480000,0
2019-08-05 13:27:21,-123.0844220000,48.6961500000,0
2019-08-05 13:27:22,-123.0844000000,48.6961520000,0
2019-08-05 13:27:23,-123.0843780000,48.6961530000,0
2019-08-05 13:27:24,-123.0843570000,48.6961530000,0
2019-08-05 13:27:25,-123.0843330000,48.6961550000,0
2019-08-05 13:27:26,-123.0843120000,48.6961570000,0
2019-08-05 13:27:27,-123.0842900000,48.6961570000,0
2019-08-05 13:27:28,-123.0842670000,48.6961580000,0
2019-08-05 13:27:29,-123.0842430000,48.6961580000,0
2019-08-05 13:27:30,-123.0842220000,48.6961580000,0
2019-08-05 13:27:31,-123.0841980000,48.6961580000,0
2019-08-05 13:27:32,-123.0841770000,48.6961580000,0
2019-08-05 13:27:33,-123.0841530000,48.6961580000,0
2019-08-05 13:27:34,-123.0841300000,48.6961600000,0
2019-08-05 13:27:35,-123.0841070000,48.6961600000,0
2019-08-05 13:27:36,-123.0840850000,48.6961600000,0
2019-08-05 13:27:37,-123.0840620000,48.6961600000,0
2019-08-05 13:27:38,-123.0840400000,48.6961600000,0
2019-08-05 13:27:39,-123.0840170000,48.6961620000,0
2019-08-05 13:27:40,-123.0839930000,48.6961620000,0
2019-08-05 13:27:41,-123.0839720000,48.6961620000,0
2019-08-05 13:27:42,-123.0839500000,48.6961630000,0
2019-08-05 13:27:43,-123.0839270000,48.6961630000,0
2019-08-05 13:27:44,-123.0839050000,48.6961630000,0
2019-08-05 13:27:45,-123.0838830000,48.6961630000,0
2019-08-05 13:27:46,-123.0838620000,48.6961630000,0
2019-08-05 13:27:47,-123.0838380000,48.6961630000,0
2019-08-05 13:27:48,-123.0838150000,48.6961630000,0
2019-08-05 13:27:49,-123.0837930000,48.6961630000,0
2019-08-05 13:27:50,-123.0837700000,48.6961630000,0
2019-08-05 13:27:51,-123.0837480000,48.6961620000,0
2019-08-05 13:27:52,-123.0837250000,48.6961620000,0
2019-08-05 13:27:53,-123.0837030000,48.6961600000,0
2019-08-05 13:27:54,-123.0836820000,48.6961580000,0
2019-08-05 13:27:55,-123.0836620000,48.6961570000,0
2019-08-05 13:27:56,-123.0836430000,48.6961550000,0
2019-08-05 13:27:57,-123.0836280000,48.6961530000,0
2019-08-05 13:27:58,-123.0836150000,48.6961500000,0
2019-08-05 13:28:00,-123.0835970000,48.6961430000,0
2019-08-05 13:28:02,-123.0835830000,48.6961370000,0
2019-08-05 13:28:05,-123.0835680000,48.6961300000,0
2019-08-05 13:28:08,-123.0835600000,48.6961220000,0
2019-08-05 13:28:11,-123.0835570000,48.6961100000,0
2019-08-05 13:28:13,-123.0835600000,48.6961000000,0
2019-08-05 13:28:15,-123.0835670000,48.6960900000,0
2019-08-05 13:28:17,-123.0835720000,48.6960800000,0
2019-08-05 13:28:19,-123.0835780000,48.6960700000,0
2019-08-05 13:28:20,-123.0835800000,48.6960580000,0
2019-08-05 13:28:21,-123.0835820000,48.6960480000,0
2019-08-05 13:28:23,-123.0835900000,48.6960370000,0
2019-08-05 13:28:25,-123.0836020000,48.6960250000,0
2019-08-05 13:28:27,-123.0836130000,48.6960150000,0
2019-08-05 13:28:29,-123.0836270000,48.6960050000,0
2019-08-05 13:28:31,-123.0836400000,48.6959950000,0
2019-08-05 13:28:33,-123.0836530000,48.6959880000,0
2019-08-05 13:28:35,-123.0836670000,48.6959830000,0
2019-08-05 13:28:37,-123.0836800000,48.6959780000,0
2019-08-05 13:28:39,-123.0836930000,48.6959730000,0
2019-08-05 13:28:41,-123.0837050000,48.6959680000,0
2019-08-05 13:28:43,-123.0837150000,48.6959620000,0
2019-08-05 13:28:45,-123.0837270000,48.6959570000,0
2019-08-05 13:28:48,-123.0837400000,48.6959480000,0
2019-08-05 13:28:51,-123.0837530000,48.6959420000,0
2019-08-05 13:28:54,-123.0837670000,48.6959330000,0
2019-08-05 13:28:57,-123.0837780000,48.6959250000,0
2019-08-05 13:29:00,-123.0837920000,48.6959150000,0
2019-08-05 13:29:03,-123.0838020000,48.6959070000,0
2019-08-05 13:29:06,-123.0838150000,48.6958980000,0
2019-08-05 13:29:09,-123.0838280000,48.6958880000,0
2019-08-05 13:29:12,-123.0838420000,48.6958800000,0
2019-08-05 13:29:15,-123.0838550000,48.6958700000,0
2019-08-05 13:29:17,-123.0838670000,48.6958650000,0
2019-08-05 13:29:20,-123.0838820000,48.6958570000,0
2019-08-05 13:29:22,-123.0838920000,48.6958500000,0
2019-08-05 13:29:24,-123.0839030000,48.6958450000,0
2019-08-05 13:29:27,-123.0839180000,48.6958370000,0
2019-08-05 13:29:29,-123.0839270000,48.6958280000,0
2019-08-05 13:29:32,-123.0839370000,48.6958180000,0
2019-08-05 13:29:35,-123.0839480000,48.6958080000,0
2019-08-05 13:29:37,-123.0839580000,48.6958020000,0
2019-08-05 13:29:39,-123.0839730000,48.6957950000,0
2019-08-05 13:29:41,-123.0839950000,48.6957900000,0
2019-08-05 13:29:43,-123.0840200000,48.6957830000,0
2019-08-05 13:29:44,-123.0840330000,48.6957800000,0
2019-08-05 13:29:45,-123.0840480000,48.6957770000,0
2019-08-05 13:29:46,-123.0840630000,48.6957730000,0
2019-08-05 13:29:47,-123.0840780000,48.6957700000,0
2019-08-05 13:29:48,-123.0840930000,48.6957670000,0
2019-08-05 13:29:49,-123.0841100000,48.6957650000,0
2019-08-05 13:29:50,-123.0841270000,48.6957620000,0
2019-08-05 13:29:51,-123.0841450000,48.6957580000,0
2019-08-05 13:29:52,-123.0841620000,48.6957570000,0
2019-08-05 13:29:53,-123.0841800000,48.6957550000,0
2019-08-05 13:29:54,-123.0842000000,48.6957530000,0
2019-08-05 13:29:55,-123.0842200000,48.6957520000,0
2019-08-05 13:29:56,-123.0842400000,48.6957500000,0
2019-08-05 13:29:57,-123.0842630000,48.6957520000,0
2019-08-05 13:29:58,-123.0842870000,48.6957520000,0
2019-08-05 13:29:59,-123.0843100000,48.6957530000,0
2019-08-05 13:30:00,-123.0843350000,48.6957550000,0
2019-08-05 13:30:01,-123.0843620000,48.6957580000,0
2019-08-05 13:30:02,-123.0843880000,48.6957630000,0
2019-08-05 13:30:03,-123.0844150000,48.6957680000,0
2019-08-05 13:30:04,-123.0844420000,48.6957730000,0
2019-08-05 13:30:05,-123.0844680000,48.6957800000,0
2019-08-05 13:30:06,-123.0844950000,48.6957880000,0
2019-08-05 13:30:07,-123.0845170000,48.6957980000,0
2019-08-05 13:30:08,-123.0845400000,48.6958100000,0
2019-08-05 13:30:09,-123.0845620000,48.6958220000,0
2019-08-05 13:30:10,-123.0845800000,48.6958350000,0
2019-08-05 13:30:11,-123.0845930000,48.6958500000,0
2019-08-05 13:30:12,-123.0846050000,48.6958630000,0
2019-08-05 13:30:13,-123.0846130000,48.6958780000,0
2019-08-05 13:30:14,-123.0846180000,48.6958930000,0
2019-08-05 13:30:15,-123.0846200000,48.6959080000,0
2019-08-05 13:30:16,-123.0846200000,48.6959250000,0
2019-08-05 13:30:17,-123.0846170000,48.6959380000,0
2019-08-05 13:30:18,-123.0846100000,48.6959520000,0
2019-08-05 13:30:19,-123.0846000000,48.6959650000,0
2019-08-05 13:30:20,-123.0845880000,48.6959770000,0
2019-08-05 13:30:21,-123.0845750000,48.6959870000,0
2019-08-05 13:30:22,-123.0845580000,48.6959970000,0
2019-08-05 13:30:23,-123.0845420000,48.6960030000,0
2019-08-05 13:30:24,-123.0845220000,48.6960070000,0
2019-08-05 13:30:25,-123.0845000000,48.6960100000,0
2019-08-05 13:30:26,-123.0844780000,48.6960100000,0
2019-08-05 13:30:27,-123.0844550000,48.6960120000,0
2019-08-05 13:30:28,-123.0844330000,48.6960120000,0
2019-08-05 13:30:29,-123.0844120000,48.6960120000,0
2019-08-05 13:30:30,-123.0843900000,48.6960130000,0
2019-08-05 13:30:31,-123.0843650000,48.6960120000,0
2019-08-05 13:30:32,-123.0843420000,48.6960120000,0
2019-08-05 13:30:33,-123.0843170000,48.6960080000,0
2019-08-05 13:30:34,-123.0842930000,48.6960050000,0
2019-08-05 13:30:35,-123.0842680000,48.6960020000,0
2019-08-05 13:30:36,-123.0842470000,48.6960000000,0
2019-08-05 13:30:37,-123.0842230000,48.6959970000,0
2019-08-05 13:30:38,-123.0841980000,48.6959950000,0
2019-08-05 13:30:39,-123.0841750000,48.6959930000,0
2019-08-05 13:30:40,-123.0841500000,48.6959920000,0
2019-08-05 13:30:41,-123.0841270000,48.6959900000,0
2019-08-05 13:30:42,-123.0841020000,48.6959870000,0
2019-08-05 13:30:43,-123.0840780000,48.6959830000,0
2019-08-05 13:30:44,-123.0840530000,48.6959780000,0
2019-08-05 13:30:45,-123.0840280000,48.6959730000,0
2019-08-05 13:30:46,-123.0840050000,48.6959700000,0
2019-08-05 13:30:47,-123.0839830000,48.6959670000,0
2019-08-05 13:30:48,-123.0839600000,48.6959630000,0
2019-08-05 13:30:49,-123.0839370000,48.6959600000,0
2019-08-05 13:30:50,-123.0839130000,48.6959550000,0
2019-08-05 13:30:51,-123.0838870000,48.6959520000,0
2019-08-05 13:30:52,-123.0838620000,48.6959480000,0
2019-08-05 13:30:53,-123.0838380000,48.6959430000,0
2019-08-05 13:30:54,-123.0838130000,48.6959380000,0
2019-08-05 13:30:55,-123.0837880000,48.6959350000,0
2019-08-05 13:30:56,-123.0837630000,48.6959300000,0
2019-08-05 13:30:57,-123.0837370000,48.6959270000,0
2019-08-05 13:30:58,-123.0837120000,48.6959220000,0
2019-08-05 13:30:59,-123.0836870000,48.6959180000,0
2019-08-05 13:31:00,-123.0836630000,48.6959130000,0
2019-08-05 13:31:01,-123.0836380000,48.6959080000,0
2019-08-05 13:31:02,-123.0836130000,48.6959030000,0
2019-08-05 13:31:03,-123.0835880000,48.6958980000,0
2019-08-05 13:31:04,-123.0835630000,48.6958930000,0
2019-08-05 13:31:05,-123.0835380000,48.6958880000,0
2019-08-05 13:31:06,-123.0835130000,48.6958830000,0
2019-08-05 13:31:07,-123.0834880000,48.6958780000,0
